nome,departamento,pagina_publica,Centro,lattes
TALIANA KENIA ALVES BEZERRA,CT - DEPARTAMENTO DE ENGENHARIA DE ALIMENTOS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1354564,CT,http://lattes.cnpq.br/3073326980952939
YURI MONTENEGRO ISHIHARA,CT - DEPARTAMENTO DE ENGENHARIA DE ALIMENTOS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1288820,CT,
HEINZ JOHANN HOLSCHUH,CT - DEPARTAMENTO DE ENGENHARIA DE ALIMENTOS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=331453,CT,
LEILA MOREIRA DE CARVALHO,CT - DEPARTAMENTO DE ENGENHARIA DE ALIMENTOS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1156514,CT,
AMELIA SEVERINO FERREIRA E SANTOS,CT - DEPARTAMENTO DE ENGENHARIA DE MATERIAIS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1753238,CT,http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4790803H3
ANTONIO FARIAS LEAL,CT - DEPARTAMENTO DE ENGENHARIA DE MATERIAIS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=6338008,CT,
CARINA GABRIELA DE MELO E MELO,CT - DEPARTAMENTO DE ENGENHARIA DE MATERIAIS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2055488,CT,
CLAUDIO ALVES DE SIQUEIRA FILHO,CT - DEPARTAMENTO DE ENGENHARIA DE MATERIAIS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1504922,CT,
DANIEL ARAUJO DE MACEDO,CT - DEPARTAMENTO DE ENGENHARIA DE MATERIAIS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2043334,CT,http://lattes.cnpq.br/1027496814443777
DANIELLE GUEDES DE LIMA CAVALCANTE,CT - DEPARTAMENTO DE ENGENHARIA DE MATERIAIS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2015851,CT,
DANNIEL FERREIRA DE OLIVEIRA,CT - DEPARTAMENTO DE ENGENHARIA DE MATERIAIS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1856683,CT,http://lattes.cnpq.br/3903255880120747
ELITON SOUTO DE MEDEIROS,CT - DEPARTAMENTO DE ENGENHARIA DE MATERIAIS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1717727,CT,http://lattes.cnpq.br/7096228449228489
FABIANA DE CARVALHO FIM,CT - DEPARTAMENTO DE ENGENHARIA DE MATERIAIS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2061133,CT,http://lattes.cnpq.br/6720107710917686
GUDSON NICOLAU DE MELO,CT - DEPARTAMENTO DE ENGENHARIA DE MATERIAIS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=3150911,CT,http://lattes.cnpq.br/5340900282789672
HEBER SIVINI FERREIRA,CT - DEPARTAMENTO DE ENGENHARIA DE MATERIAIS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1644533,CT,http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4762781U9
IEVERTON CAIANDRE ANDRADE BRITO,CT - DEPARTAMENTO DE ENGENHARIA DE MATERIAIS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2853494,CT,http://lattes.cnpq.br/6671762467892737
ITAMARA FARIAS LEITE,CT - DEPARTAMENTO DE ENGENHARIA DE MATERIAIS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1855735,CT,http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4267480D2
LISZANDRA FERNANDA ARAUJO CAMPOS,CT - DEPARTAMENTO DE ENGENHARIA DE MATERIAIS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1737199,CT,http://lattes.cnpq.br/3684323251759860
LUCINEIDE BALBINO DA SILVA,CT - DEPARTAMENTO DE ENGENHARIA DE MATERIAIS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1549171,CT,http://lattes.cnpq.br/2926581493300295
MARCIO JOSE BATISTA CARDOSO,CT - DEPARTAMENTO DE ENGENHARIA DE MATERIAIS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=3150920,CT,
MARIA ROSEANE DE PONTES FERNANDES,CT - DEPARTAMENTO DE ENGENHARIA DE MATERIAIS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2148794,CT,http://lattes.cnpq.br/6135213219185858
RAMON ALVES TORQUATO,CT - DEPARTAMENTO DE ENGENHARIA DE MATERIAIS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2890742,CT,http://lattes.cnpq.br/7115589079155137
RENATE MARIA RAMOS WELLEN,CT - DEPARTAMENTO DE ENGENHARIA DE MATERIAIS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1666290,CT,http://lattes.cnpq.br/5406259642631461
RICARDO PEIXOTO SUASSUNA DUTRA,CT - DEPARTAMENTO DE ENGENHARIA DE MATERIAIS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1705877,CT,http://lattes.cnpq.br/0075804072604913
SHEILA ALVES BEZERRA DA COSTA REGO,CT - DEPARTAMENTO DE ENGENHARIA DE MATERIAIS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2034785,CT,
SUEILA SILVA ARAUJO,CT - DEPARTAMENTO DE ENGENHARIA DE MATERIAIS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1690211,CT,
TIBERIO ANDRADE DOS PASSOS,CT - DEPARTAMENTO DE ENGENHARIA DE MATERIAIS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1321285,CT,http://lattes.cnpq.br/4927690916035249
GISELLY MARILAIDE GALDINO FARIAS,CT - DEPARTAMENTO DE ENGENHARIA DE MATERIAIS,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=3399695,CT,
ALESSANDRA BERENGUER DE MORAES,CT - DEPARTAMENTO DE ENGENHARIA DE PRODUÇÃO,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1287839,CT,
ANTONIO GUALBERTO FILHO,CT - DEPARTAMENTO DE ENGENHARIA DE PRODUÇÃO,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=330417,CT,
CLAUDIA FABIANA GOHR,CT - DEPARTAMENTO DE ENGENHARIA DE PRODUÇÃO,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1642093,CT,http://lattes.cnpq.br/9659567194527216
CLAUDIO RUY PORTELA DE VASCONCELOS,CT - DEPARTAMENTO DE ENGENHARIA DE PRODUÇÃO,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=3363340,CT,
DARLAN AZEVEDO PEREIRA,CT - DEPARTAMENTO DE ENGENHARIA DE PRODUÇÃO,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2360551,CT,http://lattes.cnpq.br/1215441547564940
FABIO MORAIS BORGES,CT - DEPARTAMENTO DE ENGENHARIA DE PRODUÇÃO,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1845473,CT,
HUGO HARRY FREDERICO R KRAMER,CT - DEPARTAMENTO DE ENGENHARIA DE PRODUÇÃO,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2366533,CT,http://lattes.cnpq.br/6745664998257310
IVAN BOLIS,CT - DEPARTAMENTO DE ENGENHARIA DE PRODUÇÃO,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1071942,CT,http://lattes.cnpq.br/7083169209148431
JAILSON RIBEIRO DE OLIVEIRA,CT - DEPARTAMENTO DE ENGENHARIA DE PRODUÇÃO,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=5506116,CT,http://lattes.cnpq.br/3570742962279456
JONAS ALVES DE PAIVA,CT - DEPARTAMENTO DE ENGENHARIA DE PRODUÇÃO,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2113434,CT,http://lattes.cnpq.br/5154674679856814
JULIANA MACHION GONCALVES,CT - DEPARTAMENTO DE ENGENHARIA DE PRODUÇÃO,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2344153,CT,http://lattes.cnpq.br/4059272741028061
LIANE MARCIA FREITAS E SILVA,CT - DEPARTAMENTO DE ENGENHARIA DE PRODUÇÃO,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1672716,CT,
LIGIA DE OLIVEIRA FRANZOSI BESSA,CT - DEPARTAMENTO DE ENGENHARIA DE PRODUÇÃO,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2354206,CT,http://lattes.cnpq.br/3453750119016841
LUCAS GUEDES DE OLIVEIRA,CT - DEPARTAMENTO DE ENGENHARIA DE PRODUÇÃO,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1038730,CT,
LUCIANO CARLOS AZEVEDO DA COSTA,CT - DEPARTAMENTO DE ENGENHARIA DE PRODUÇÃO,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1214252,CT,http://lattes.cnpq.br/3954372189546017
LUCIANO COSTA SANTOS,CT - DEPARTAMENTO DE ENGENHARIA DE PRODUÇÃO,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1605391,CT,http://lattes.cnpq.br/5250721493896038
LUIZ BUENO DA SILVA,CT - DEPARTAMENTO DE ENGENHARIA DE PRODUÇÃO,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=6336620,CT,http://lattes.cnpq.br/1455327957816397
LUZIA GOES CAMBOIM,CT - DEPARTAMENTO DE ENGENHARIA DE PRODUÇÃO,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1735996,CT,
MARCEL DE GOIS PINTO,CT - DEPARTAMENTO DE ENGENHARIA DE PRODUÇÃO,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1630306,CT,http://lattes.cnpq.br/6113769693380237
MARIA BERNADETE FERNANDES VIEIRA DE MELO,CT - DEPARTAMENTO DE ENGENHARIA DE PRODUÇÃO,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=336950,CT,
MARIA CHRISTINE WERBA SALDANHA,CT - DEPARTAMENTO DE ENGENHARIA DE PRODUÇÃO,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1298891,CT,http://lattes.cnpq.br/9125249342119563
MARIA DE LOURDES BARRETO GOMES,CT - DEPARTAMENTO DE ENGENHARIA DE PRODUÇÃO,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=330903,CT,http://lattes.cnpq.br/2430916346716189
MARIA DO SOCORRO MARCIA LOPES SOUTO,CT - DEPARTAMENTO DE ENGENHARIA DE PRODUÇÃO,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=330302,CT,
MARIANA MOURA NOBREGA,CT - DEPARTAMENTO DE ENGENHARIA DE PRODUÇÃO,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1725375,CT,http://lattes.cnpq.br/4595604026293234
MARIA SILENE ALEXANDRE LEITE,CT - DEPARTAMENTO DE ENGENHARIA DE PRODUÇÃO,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2225575,CT,http://lattes.cnpq.br/1065749189635699
PAULO ROTELLA JUNIOR,CT - DEPARTAMENTO DE ENGENHARIA DE PRODUÇÃO,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2317198,CT,http://lattes.cnpq.br/4259592524354308
RENATA DE OLIVEIRA MOTA,CT - DEPARTAMENTO DE ENGENHARIA DE PRODUÇÃO,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1277271,CT,http://lattes.cnpq.br/8754982665286381
RICARDO MOREIRA DA SILVA,CT - DEPARTAMENTO DE ENGENHARIA DE PRODUÇÃO,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1366493,CT,http://lattes.cnpq.br/0779909952597343
ROGERIO SANTANA PERUCHI,CT - DEPARTAMENTO DE ENGENHARIA DE PRODUÇÃO,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1217340,CT,http://lattes.cnpq.br/2633968496533807
SANDRA NAOMI MORIOKA,CT - DEPARTAMENTO DE ENGENHARIA DE PRODUÇÃO,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2348485,CT,
FABIO DE OLIVEIRA LUCENA,CT - DEPARTAMENTO DE ENGENHARIA DE PRODUÇÃO,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1083973,CT,
FRANCISCO FORMIGA DE SOUSA,CT - DEPARTAMENTO DE ENGENHARIA DE PRODUÇÃO,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=3374173,CT,
ABEL CAVALCANTE LIMA FILHO,CT - DEPARTAMENTO DE ENGENHARIA MECÂNICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1753873,CT,http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=T120879
ADRIANO SITONIO RUMAO,CT - DEPARTAMENTO DE ENGENHARIA MECÂNICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2474539,CT,
ANDERSSON GUIMARAES OLIVEIRA,CT - DEPARTAMENTO DE ENGENHARIA MECÂNICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1005124,CT,http://lattes.cnpq.br/0488725741611424
BENILTON LUIS NASCIMENTO DE OLIVEIRA,CT - DEPARTAMENTO DE ENGENHARIA MECÂNICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1982772,CT,
BRUNO ALESSANDRO SILVA GUEDES DE LIMA,CT - DEPARTAMENTO DE ENGENHARIA MECÂNICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=3135833,CT,
BRUNO LEONARDO CAMPELO DE QUEIROGA,CT - DEPARTAMENTO DE ENGENHARIA MECÂNICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1780803,CT,
CARLOS ANTONIO CABRAL DOS SANTOS,CT - DEPARTAMENTO DE ENGENHARIA MECÂNICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=330572,CT,
CRISTIANA DOS SANTOS NUNES,CT - DEPARTAMENTO DE ENGENHARIA MECÂNICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1056231,CT,
FRANCISCO RICCELLY P FEITOSA,CT - DEPARTAMENTO DE ENGENHARIA MECÂNICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1775887,CT,
HALANE MARIA BRAGA FERNANDES BRITO,CT - DEPARTAMENTO DE ENGENHARIA MECÂNICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1585877,CT,
JACQUES CESAR DOS SANTOS,CT - DEPARTAMENTO DE ENGENHARIA MECÂNICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1354584,CT,
JEAN PIERRE VERONESE,CT - DEPARTAMENTO DE ENGENHARIA MECÂNICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1639404,CT,
JOAO BOSCO DE AQUINO SILVA,CT - DEPARTAMENTO DE ENGENHARIA MECÂNICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=335856,CT,http://lattes.cnpq.br/2744331465326048
JOAO PEREIRA LEITE,CT - DEPARTAMENTO DE ENGENHARIA MECÂNICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1856402,CT,
JOSE ANTONIO RIUL,CT - DEPARTAMENTO DE ENGENHARIA MECÂNICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=6334035,CT,http://lattes.cnpq.br/1577115832986997
JOSE CARLOS DE LIMA JUNIOR,CT - DEPARTAMENTO DE ENGENHARIA MECÂNICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2532716,CT,
JOSE HILTON FERREIRA DA SILVA,CT - DEPARTAMENTO DE ENGENHARIA MECÂNICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1283390,CT,
JOSINALDO PEREIRA LEITE,CT - DEPARTAMENTO DE ENGENHARIA MECÂNICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=6338185,CT,
KOJE DANIEL VASCONCELOS MISHINA,CT - DEPARTAMENTO DE ENGENHARIA MECÂNICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1296645,CT,
MARCELO CAVALCANTI RODRIGUES,CT - DEPARTAMENTO DE ENGENHARIA MECÂNICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2454645,CT,http://lattes.cnpq.br/2140285341359128
NAOR MORAES NERY DA SILVA MELO,CT - DEPARTAMENTO DE ENGENHARIA MECÂNICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1354586,CT,
PAULO HENRIQUE DE MIRANDA MONTENEGRO,CT - DEPARTAMENTO DE ENGENHARIA MECÂNICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1527366,CT,http://lattes.cnpq.br/6068304104229234
PAULO HENRIQUE DIAS DOS SANTOS,CT - DEPARTAMENTO DE ENGENHARIA MECÂNICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1775450,CT,
RAFAEL EVARISTO CALUÊTE,CT - DEPARTAMENTO DE ENGENHARIA MECÂNICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1009646,CT,
ROMUALDO CAMPOS DA FONSECA,CT - DEPARTAMENTO DE ENGENHARIA MECÂNICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=334033,CT,
ROMULO DA SILVEIRA PAZ,CT - DEPARTAMENTO DE ENGENHARIA MECÂNICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=6337016,CT,
SIDERLEY FERNANDES ALBUQUERQUE,CT - DEPARTAMENTO DE ENGENHARIA MECÂNICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2411145,CT,
VIRGILIO MENDONCA DA COSTA E SILVA,CT - DEPARTAMENTO DE ENGENHARIA MECÂNICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=331488,CT,
SANDRO MARDEN TORRES,CT - DEPARTAMENTO DE ENGENHARIA MECÂNICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=3581068,CT,
DIEGO PAES DE ANDRADE PENA,CT - DEPARTAMENTO DE ENGENHARIA MECÂNICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1260181,CT,http://lattes.cnpq.br/2090528002478933
ADRIANO DUARTE TAVARES,CT - DEPARTAMENTO DE ENGENHARIA QUÍMICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1412730,CT,
ANA FLAVIA SANTOS COELHO,CT - DEPARTAMENTO DE ENGENHARIA QUÍMICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2412735,CT,http://lattes.cnpq.br/5936309713749604
ANDREA LOPES DE OLIVEIRA FERREIRA,CT - DEPARTAMENTO DE ENGENHARIA QUÍMICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1548512,CT,http://lattes.cnpq.br/5100549429375497
ARIOSTON ARAUJO DE MORAIS JUNIOR,CT - DEPARTAMENTO DE ENGENHARIA QUÍMICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1860635,CT,
CARLOS ALBERTO BISPO DE SOUSA,CT - DEPARTAMENTO DE ENGENHARIA QUÍMICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2244722,CT,http://lattes.cnpq.br/3520218765174601
FABIOLA DIAS DA SILVA CURBELO,CT - DEPARTAMENTO DE ENGENHARIA QUÍMICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2453534,CT,
FLAVIO LUIZ HONORATO DA SILVA,CT - DEPARTAMENTO DE ENGENHARIA QUÍMICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=6338198,CT,
GENARO ZENAIDE CLERICUZI,CT - DEPARTAMENTO DE ENGENHARIA QUÍMICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=2735408,CT,
GIOVANILTON FERREIRA DA SILVA,CT - DEPARTAMENTO DE ENGENHARIA QUÍMICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1575139,CT,http://lattes.cnpq.br/0752250481783633
ISLANNY LARISSA OURIQUES BRASILEIRO,CT - DEPARTAMENTO DE ENGENHARIA QUÍMICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1143826,CT,http://lattes.cnpq.br/4914398492515341
JOSE ELSON SOARES FILHO,CT - DEPARTAMENTO DE ENGENHARIA QUÍMICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1232854,CT,http://lattes.cnpq.br/3481136664342964
JOSÉ ETIMÓGENES DUARTE VIEIRA SEGUNDO,CT - DEPARTAMENTO DE ENGENHARIA QUÍMICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1886887,CT,https://lattes.cnpq.br/1388540284365683
JOSILENE DE ASSIS CAVALCANTE,CT - DEPARTAMENTO DE ENGENHARIA QUÍMICA,https://sigaa.ufpb.br/sigaa/public/docente/portal.jsf?siape=1680326,CT,http://lattes.cnpq.br/5620795941510888
